"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000101901",293.835385540963,-0.217995893605276,0.107715753124352,-2.02380698534977,0.0429900152109801,0.0747156854643812,"ALG13","79868","ALG13, UDP-N-acetylglucosaminyltransferase subunit"
"ENSG00000057704",6.06285255057355,-1.51880874624762,0.750471675430111,-2.02380555585547,0.0429901623516049,0.0747156854643812,"TMCC3","57458","transmembrane and coiled-coil domain family 3"
"ENSG00000167088",665.949159027237,-0.155902831305427,0.077079212933261,-2.02263133434452,0.0431111711249442,0.0749171607168292,"SNRPD1","6632","small nuclear ribonucleoprotein D1 polypeptide"
"ENSG00000121989",111.454879057133,0.360242172778333,0.178180888100885,2.02177784956581,0.0431993070956245,0.0750614699334254,"ACVR2A","92","activin A receptor type 2A"
"ENSG00000083099",593.141299068949,0.162732061263301,0.0805118364837982,2.02121909486002,0.0432570898993956,0.0751530108378277,"LYRM2","57226","LYR motif containing 2"
"ENSG00000219200",30.7512041423548,0.648118808741884,0.320720039111196,2.02082417593239,0.0432979692450544,0.075215166281661,"RNASEK","440400","ribonuclease K"
"ENSG00000188916",16.1289497648119,0.958652357365246,0.47445241689844,2.02054478641312,0.0433269094761269,0.0752565694589462,"FAM196A","642938","family with sequence similarity 196 member A"
"ENSG00000182154",541.24176428703,0.178416501994906,0.0883409797175193,2.01963463123698,0.0434213001850646,0.0754116335290457,"MRPL41","64975","mitochondrial ribosomal protein L41"
"ENSG00000182631",1.91726888586563,3.21009779934695,1.58959645103275,2.01944197677427,0.0434413023278504,0.075437482468229,"RXFP3","51289","relaxin family peptide receptor 3"
"ENSG00000254986",972.977788496514,-0.130754976367211,0.0647854166239984,-2.01827792705396,0.0435623242145091,0.0756387292970588,"DPP3","10072","dipeptidyl peptidase 3"
"ENSG00000156162",490.535780721374,-0.182543267573879,0.0904485162268759,-2.01820079741273,0.0435703531443176,0.0756437583509191,"DPY19L4","286148","dpy-19 like 4"
"ENSG00000275074",116.879178965592,-0.33962091351088,0.168317610423564,-2.017738444933,0.0436185086522127,0.0757184429347834,"NUDT18","79873","nudix hydrolase 18"
"ENSG00000125430",218.091098051727,0.25206954718653,0.124940857779339,2.01751093810894,0.0436422207219448,0.0757506829584292,"HS3ST3B1","9953","heparan sulfate-glucosamine 3-sulfotransferase 3B1"
"ENSG00000184939",420.065522169685,0.186206681896832,0.0923065395493825,2.01726424591201,0.0436679447037299,0.0757864070941558,"ZFP90","146198","ZFP90 zinc finger protein"
"ENSG00000130699",192.676142964865,-0.265949098920054,0.131867622278412,-2.01678846046497,0.0437175936929743,0.0758636401562529,"TAF4","6874","TATA-box binding protein associated factor 4"
"ENSG00000160055",135.716143998372,0.322883061573394,0.160112594304941,2.01660002434568,0.0437372704851272,0.0758888500600194,"TMEM234","56063","transmembrane protein 234"
"ENSG00000178764",109.966292449807,0.346602025919071,0.171892919475404,2.01638337970439,0.0437599020967793,0.0759191803534235,"ZHX2","22882","zinc fingers and homeoboxes 2"
"ENSG00000182185",28.8975958514301,-0.661377341627305,0.32806323684559,-2.01600565789271,0.0437993841600163,0.0759787339630791,"RAD51B","5890","RAD51 paralog B"
"ENSG00000103021",37.7347221740821,-0.59060164099406,0.29312731359331,-2.01482978080122,0.043922487497031,0.0761833141969216,"CCDC113","29070","coiled-coil domain containing 113"
"ENSG00000107614",76.4066291933356,-0.423704673551311,0.210358594114125,-2.01420186960102,0.0439883434909666,0.0762885627641641,"TRDMT1","1787","tRNA aspartic acid methyltransferase 1"
"ENSG00000188848",1.92915209092617,3.19335461263365,1.58606416001436,2.01338299744743,0.0440743529020184,0.0764287343299149,"BEND4","389206","BEN domain containing 4"
"ENSG00000277462",44.1537851294161,0.561010127754935,0.278720990897464,2.01280185589366,0.0441354786079366,0.076525727496914,"ZNF670","93474","zinc finger protein 670"
"ENSG00000275004",30.3873819639439,-0.669498752396917,0.332696970200578,-2.01233799031379,0.0441843203168525,0.0766014013445209,"ZNF280B","140883","zinc finger protein 280B"
"ENSG00000134287",2701.57611621923,-0.0940481266423361,0.0467449054621294,-2.01194388377852,0.0442258527381641,0.0766643869272009,"ARF3","377","ADP ribosylation factor 3"
"ENSG00000131188",117.242258129345,0.334232585272493,0.166169692706266,2.01139317181809,0.0442839440124172,0.0767494859163949,"PRR7","80758","proline rich 7, synaptic"
"ENSG00000131127",51.4782397388236,0.509228781163602,0.253178839946081,2.01134021023262,0.0442895340025,0.0767494859163949,"ZNF141","7700","zinc finger protein 141"
"ENSG00000244687",30.752933979622,0.656530936078339,0.326416250933989,2.01133042304046,0.0442905670863712,0.0767494859163949,"UBE2V1","7335","ubiquitin conjugating enzyme E2 V1"
"ENSG00000166106",145.731502131107,0.325890982762988,0.16204347164196,2.0111330586835,0.0443114041570122,0.0767765664784912,"ADAMTS15","170689","ADAM metallopeptidase with thrombospondin type 1 motif 15"
"ENSG00000104951",3.44062926774732,-2.20202041019649,1.09521635072868,-2.01058029195001,0.0443698074628014,0.0768687225093179,"IL4I1","259307","interleukin 4 induced 1"
"ENSG00000187186",4.19904250411271,1.95149500013401,0.970682009159761,2.01043697289008,0.0443849606290369,0.0768859367361008,"LOC730098","730098","uncharacterized LOC730098"
"ENSG00000107099",2.60859638781402,2.79893605523778,1.39275561664004,2.00963903630853,0.0444694065601102,0.0770231653405692,"DOCK8","81704","dedicator of cytokinesis 8"
"ENSG00000158552",217.205634064387,-0.263395923261584,0.131084038804016,-2.00936685857985,0.0444982422218507,0.0770640533332122,"ZFAND2B","130617","zinc finger AN1-type containing 2B"
"ENSG00000153291",4.19920448906047,1.93137439130319,0.961274707903825,2.00918049275923,0.0445179957046395,0.0770892046404626,"SLC25A27","9481","solute carrier family 25 member 27"
"ENSG00000117758",1331.96135137473,-0.127671011390193,0.0635456925522446,-2.00912140953106,0.0445242596608772,0.0770909937596344,"STX12","23673","syntaxin 12"
"ENSG00000080802",465.560813118365,0.18718568875765,0.0931980942575091,2.00847120586447,0.0445932428642059,0.0772013641880261,"CNOT4","4850","CCR4-NOT transcription complex subunit 4"
"ENSG00000111962",597.155677356565,0.157080763522205,0.0782345208635385,2.00781907767026,0.0446625207956133,0.0773122188731206,"UST","10090","uronyl 2-sulfotransferase"
"ENSG00000137522",372.185993492866,-0.200408998802062,0.0998957782772675,-2.0061808642785,0.0448369547309577,0.0776050544715037,"RNF121","55298","ring finger protein 121"
"ENSG00000100083",774.462076793264,0.144041690932113,0.0718829914789777,2.00383551057746,0.0450876835430702,0.0780298590955577,"GGA1","26088","golgi associated, gamma adaptin ear containing, ARF binding protein 1"
"ENSG00000166855",720.091345040453,0.148821180186707,0.0742904503682446,2.00323432485638,0.0451521430041874,0.0781322394734899,"CLPX","10845","caseinolytic mitochondrial matrix peptidase chaperone subunit"
"ENSG00000174564",7.1535694131941,-1.36424047705744,0.681116064461229,-2.0029486136648,0.0451828043393982,0.0781761176748123,"IL20RB","53833","interleukin 20 receptor subunit beta"
"ENSG00000079246",5871.99952400725,0.0794809856907887,0.0396881404156927,2.00263819010683,0.0452161375973232,0.0782246080419473,"XRCC5","7520","X-ray repair cross complementing 5"
"ENSG00000188107",9.1776125861288,1.20403830876954,0.60173583116585,2.00094168638211,0.0453986744909232,0.0785311812966227,"EYS","346007","eyes shut homolog (Drosophila)"
"ENSG00000149506",5.55854398239095,1.60173165205217,0.80051142991621,2.00088542423414,0.0454047386937872,0.0785324538046046,"ZP1","22917","zona pellucida glycoprotein 1"
"ENSG00000172766",169.900595850891,0.281718460486716,0.140849518627983,2.00013790058311,0.0454853751781332,0.0786626917830706,"NAA16","79612","N(alpha)-acetyltransferase 16, NatA auxiliary subunit"
"ENSG00000116032",40.3040652855767,0.566414654037658,0.283380460823426,1.99877808227078,0.0456323702592625,0.0789076467066772,"GRIN3B","116444","glutamate ionotropic receptor NMDA type subunit 3B"
"ENSG00000172977",251.001763883311,0.239702713237028,0.120023351680203,1.99713397335966,0.0458106312400766,0.0792066029113384,"KAT5","10524","lysine acetyltransferase 5"
"ENSG00000140379",9.83740651281948,1.27747870874825,0.639782482475767,1.99673911640217,0.0458535304946994,0.0792714759449713,"BCL2A1","597","BCL2 related protein A1"
"ENSG00000114638",16.9515469633478,0.888086256691528,0.444948750417643,1.9959293196305,0.0459416167837044,0.079414443837466,"UPK1B","7348","uroplakin 1B"
"ENSG00000108511",394.420946681858,0.188321184557794,0.0943767416964781,1.99541943462561,0.0459971530242017,0.0795011189481277,"HOXB6","3216","homeobox B6"
"ENSG00000260230",1.75739552618509,-3.23263946909594,1.62037482240396,-1.99499487674095,0.0460434386395307,0.0795717868983821,"FRRS1L","23732","ferric chelate reductase 1 like"
"ENSG00000161179",193.212070568218,-0.269023446198713,0.134862814879805,-1.99479334936378,0.0460654230289636,0.0796004460781881,"YDJC","150223","YdjC chitooligosaccharide deacetylase homolog"
"ENSG00000131067",414.762370124793,0.190091720037484,0.0953003892336339,1.99465838037098,0.0460801515832885,0.0796165620204578,"GGT7","2686","gamma-glutamyltransferase 7"
"ENSG00000153404",82.7823972689601,0.390446380812123,0.195797719646266,1.99413140008737,0.0461376965302117,0.0797066430034298,"PLEKHG4B","153478","pleckstrin homology and RhoGEF domain containing G4B"
"ENSG00000149634",8.42679020358956,1.32188227850921,0.663050462954269,1.99363751684822,0.0461916822839438,0.0797905547938072,"SPATA25","128497","spermatogenesis associated 25"
"ENSG00000138030",4.24530376488429,-1.89703207837041,0.951615000466149,-1.99348694318727,0.046208151877626,0.0798096498737198,"KHK","3795","ketohexokinase"
"ENSG00000127616",3354.33607068261,-0.0961740392368828,0.0482533834073739,-1.99310457517443,0.0462499971239865,0.0798725635825303,"SMARCA4","6597","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
"ENSG00000133135",277.346548931083,-0.228975934447228,0.114887672903434,-1.99304180040001,0.0462568700614521,0.0798750733410288,"RNF128","79589","ring finger protein 128, E3 ubiquitin protein ligase"
"ENSG00000167272",178.737713873393,-0.282966125130336,0.14198983854831,-1.99286179929038,0.0462765823697749,0.0798997505817411,"POP5","51367","POP5 homolog, ribonuclease P/MRP subunit"
"ENSG00000173540",440.241830026299,-0.186789853923535,0.0937554777498162,-1.99230869925252,0.0463371978059412,0.0799913705830985,"GMPPB","29925","GDP-mannose pyrophosphorylase B"
"ENSG00000177082",77.5896005465753,0.412010005460499,0.206803412319302,1.99227856465134,0.0463405022417217,0.0799913705830985,"WDR73","84942","WD repeat domain 73"
"ENSG00000164930",2585.39532345967,0.106490536386864,0.05346649379657,1.99172470130622,0.0464012719483931,0.0800868890942051,"FZD6","8323","frizzled class receptor 6"
"ENSG00000100055",15.5457853979953,0.922333446734017,0.463247405792997,1.99101697106138,0.0464790215025412,0.0802116883963059,"CYTH4","27128","cytohesin 4"
"ENSG00000102401",1701.96982547015,0.114007290316374,0.057283773838062,1.99021961504608,0.0465667484749139,0.0803536750993188,"ARMCX3","51566","armadillo repeat containing, X-linked 3"
"ENSG00000224051",299.70151191683,-0.216411081330888,0.10876145310373,-1.98977739957638,0.0466154621061556,0.0804283166144371,"CPTP","80772","ceramide-1-phosphate transfer protein"
"ENSG00000159403",1252.56259817617,0.122195157147979,0.0614213985349695,1.98945579329993,0.0466509165859059,0.0804800665624582,"C1R","715","complement C1r"
"ENSG00000172803",14.2659159388371,0.952572902608223,0.478829449292042,1.98937827240288,0.0466594660288001,0.0804853944677499,"SNX32","254122","sorting nexin 32"
"ENSG00000130203",47.5881347909081,0.511503721090897,0.257157500023214,1.98906787103127,0.0466937120590146,0.0805350413488305,"APOE","348","apolipoprotein E"
"ENSG00000100302",31.7490641462937,0.631286235945121,0.317470679439306,1.98848673855505,0.0467578842432799,0.0806362857450807,"RASD2","23551","RASD family member 2"
"ENSG00000160951",20.1568364910018,-0.817917617684477,0.411497120213262,-1.98766304187155,0.0468489689763449,0.0807839130423974,"PTGER1","5731","prostaglandin E receptor 1"
"ENSG00000176919",1.8714193855846,3.16006809839174,1.59051252586021,1.98682377347683,0.0469419291449559,0.0809347393236266,"C8G","733","complement C8 gamma chain"
"ENSG00000169019",445.488789717852,-0.188802963585834,0.0950598318472433,-1.98614872251438,0.0470168126084113,0.0810543670865324,"COMMD8","54951","COMM domain containing 8"
"ENSG00000214029",52.9694855595972,0.492871762938199,0.248192565666879,1.98584418358334,0.0470506280190378,0.0811031761104771,"ZNF891","101060200","zinc finger protein 891"
"ENSG00000139218",1837.95352406209,0.110376800990073,0.0556013745788277,1.98514518438008,0.0471283209084327,0.0812275983567397,"SCAF11","9169","SR-related CTD associated factor 11"
"ENSG00000107719",10.1463873838491,1.13805057722767,0.573419903211356,1.98467226347425,0.0471809466566589,0.0813087923089148,"PALD1","27143","phosphatase domain containing, paladin 1"
"ENSG00000028528",1308.575983806,0.115219485482678,0.0581115333250286,1.98273008626763,0.0473975870547523,0.081672587163912,"SNX1","6642","sorting nexin 1"
"ENSG00000100078",3.77202334118994,-1.97543824279751,0.996544415732718,-1.98228820673794,0.0474469931944019,0.0817481629295177,"PLA2G3","50487","phospholipase A2 group III"
"ENSG00000108370",22.7357673148865,0.741771860488408,0.374252919324688,1.98200687873559,0.0474784707720966,0.0817928348613863,"RGS9","8787","regulator of G protein signaling 9"
"ENSG00000101353",8.0493932723962,-1.28665228682691,0.649223314352852,-1.98183315106212,0.0474979177981547,0.0818167733180463,"MROH8","140699","maestro heat like repeat family member 8"
"ENSG00000173950",567.572087782289,0.162012024953215,0.0817696089059837,1.98132322168119,0.0475550378298018,0.0819055916250578,"XXYLT1","152002","xyloside xylosyltransferase 1"
"ENSG00000175581",163.498802034027,-0.280141637766227,0.141443224661765,-1.98059425211871,0.047636794053044,0.0820368159329005,"MRPL48","51642","mitochondrial ribosomal protein L48"
"ENSG00000174137",25.9548561616227,-0.685438181584906,0.346129542820922,-1.98029378249153,0.0476705270359549,0.0820824872614264,"FAM53A","152877","family with sequence similarity 53 member A"
"ENSG00000135164",624.707102215047,0.154327293010169,0.077934529490988,1.98021716456266,0.0476791319538283,0.0820824872614264,"DMTF1","9988","cyclin D binding myb like transcription factor 1"
"ENSG00000135775",299.240910170043,-0.208624661384933,0.105354857318691,-1.98020923471861,0.0476800226248522,0.0820824872614264,"COG2","22796","component of oligomeric golgi complex 2"
"ENSG00000186399",2.43907468931077,-2.72666142356372,1.37775085659336,-1.97906712270583,0.0478084494922284,0.0822939650334574,"GOLGA8R","101059918","golgin A8 family member R"
"ENSG00000197056",191.766403581188,-0.269096631985222,0.136027481347499,-1.97825196290874,0.0479002893238294,0.0824424225218496,"ZMYM1","79830","zinc finger MYM-type containing 1"
"ENSG00000137965",19.0154091000907,-0.840814993189216,0.425103409930444,-1.97790695992486,0.0479392036533098,0.0824997645308828,"IFI44","10561","interferon induced protein 44"
"ENSG00000196757",91.4318819849356,0.380445920013316,0.192649315473754,1.97481065052187,0.0482896399397124,0.0830931364193207,"ZNF700","90592","zinc finger protein 700"
"ENSG00000107186",1057.32877406269,0.13339274133269,0.0675991602307176,1.97328991776551,0.048462540950467,0.0833809162418845,"MPDZ","8777","multiple PDZ domain crumbs cell polarity complex component"
"ENSG00000216937",10.6781693909783,-1.09907158822812,0.557033101240351,-1.97308128687651,0.0484863019259959,0.0834120599726074,"CCDC7","79741","coiled-coil domain containing 7"
"ENSG00000165476",1479.55999344628,0.117614963552581,0.0596181395523774,1.97280499585619,0.0485177837721989,0.0834564772682852,"REEP3","221035","receptor accessory protein 3"
"ENSG00000133985",4.33483937625476,1.90184517771705,0.964134572073681,1.97259307238254,0.048541942921207,0.0834882897389134,"TTC9","23508","tetratricopeptide repeat domain 9"
"ENSG00000143537",1182.89314485373,0.118868699176612,0.0602769740450001,1.97204158071821,0.0486048599962208,0.0835867475640959,"ADAM15","8751","ADAM metallopeptidase domain 15"
